,date,btc_price,eth_price,ltc_price,doge_price,dash_price,xmr_price,xrp_price
1063,2016-05-02,446.236,9.575,3.698,0.000226,6.778,0.947,0.0068
1064,2016-05-01,449.954,8.711,3.688,0.000227,6.769,0.923,0.00679
1065,2016-04-30,451.828,8.259,3.75,0.000228,6.653,0.917,0.00681
1066,2016-04-29,449.257,7.458,3.792,0.000227,6.515,0.896,0.00672
1067,2016-04-28,444.29,7.42,3.793,0.000227,6.367,0.912,0.00669
1068,2016-04-27,458.712,7.6,4.045,0.000227,6.218,0.917,0.00699
1069,2016-04-26,463.109,7.315,3.915,0.000231,6.048,0.925,0.00724
1070,2016-04-25,457.376,7.793,3.685,0.000226,6.263,1.0,0.00728
1071,2016-04-24,452.604,8.178,3.477,0.000224,6.456,1.016,0.00731
1072,2016-04-23,445.852,8.003,3.317,0.000224,6.28,1.01,0.00736
1073,2016-04-22,445.474,7.993,3.323,0.000225,6.223,0.977,0.00735
1074,2016-04-21,443.215,8.461,3.305,0.000227,6.336,1.029,0.0074
1075,2016-04-20,436.562,8.585,3.27,0.000224,6.419,1.05,0.00704
1076,2016-04-19,428.717,9.036,3.244,0.000222,6.317,1.126,0.00709
1077,2016-04-18,427.315,9.061,3.248,0.000223,6.228,1.071,0.00717
1078,2016-04-17,427.826,9.246,3.261,0.000228,6.334,1.037,0.00653
1079,2016-04-16,429.738,8.279,3.273,0.000231,6.11,0.972,0.00638
1080,2016-04-15,426.47,8.321,3.255,0.000233,6.176,0.984,0.00642
1081,2016-04-14,423.23,8.376,3.234,0.000231,6.409,1.025,0.0057
1082,2016-04-13,423.615,7.789,3.24,0.000235,6.467,0.993,0.00578
1083,2016-04-12,423.767,7.872,3.248,0.000222,6.427,0.94,0.00606
1084,2016-04-11,420.07,8.48,3.22,0.000204,6.467,1.051,0.00596
1085,2016-04-10,418.889,8.622,3.217,0.000203,6.511,1.061,0.00615
1086,2016-04-09,416.933,9.608,3.22,0.000209,6.838,1.283,0.00653
1087,2016-04-08,420.314,9.876,3.217,0.000211,6.92,1.477,0.00679
1088,2016-04-07,420.006,10.382,3.227,0.000213,6.975,1.509,0.00726
1089,2016-04-06,421.292,10.588,3.235,0.000219,7.056,1.489,0.00738
1090,2016-04-05,420.973,10.716,3.238,0.000216,7.129,1.534,0.00749
1091,2016-04-04,418.564,11.275,3.236,0.00022,6.933,1.549,0.00751
1092,2016-04-03,417.978,11.492,3.246,0.00022,6.94,1.501,0.00753
1093,2016-04-02,418.138,11.456,3.251,0.000225,7.095,1.488,0.00745
1094,2016-04-01,415.156,11.609,3.235,0.000227,6.875,1.441,0.00745
1095,2016-03-31,414.983,11.754,3.233,0.000229,6.85,1.407,0.00732
1096,2016-03-30,412.853,11.799,3.206,0.000238,6.957,1.462,0.00751
1097,2016-03-29,417.945,11.557,3.23,0.000234,7.021,1.49,0.00758
1098,2016-03-28,423.456,11.19,3.273,0.000214,7.233,1.489,0.00797
1099,2016-03-27,419.438,10.684,3.244,0.000213,7.124,1.636,0.00805
1100,2016-03-26,416.249,10.837,3.221,0.000213,7.146,1.648,0.00816
1101,2016-03-25,415.36,10.782,3.215,0.000214,7.144,1.646,0.00822
1102,2016-03-24,415.821,11.393,3.222,0.000213,6.48,1.489,0.00828
1103,2016-03-23,416.991,11.848,3.23,0.000212,6.232,1.404,0.00815
1104,2016-03-22,415.288,11.604,3.213,0.000212,6.052,1.453,0.00807
1105,2016-03-21,409.752,10.977,3.177,0.000211,6.216,1.447,0.00791
1106,2016-03-20,410.271,10.23,3.179,0.000213,5.939,1.297,0.00794
1107,2016-03-19,407.531,10.568,3.167,0.000213,5.9,1.179,0.00799
1108,2016-03-18,413.077,10.208,3.222,0.000214,5.879,1.193,0.00829
1109,2016-03-17,418.234,11.603,3.292,0.000226,6.056,1.15,0.00825
1110,2016-03-16,415.443,13.233,3.288,0.00023,6.117,1.153,0.00822
1111,2016-03-15,415.778,12.707,3.294,0.000234,5.495,1.131,0.00847
1112,2016-03-14,414.027,13.457,3.284,0.000237,5.623,1.167,0.00855
1113,2016-03-13,412.764,14.326,3.268,0.000235,5.623,1.166,0.00863
1114,2016-03-12,413.346,12.907,3.289,0.000235,5.126,1.121,0.00879
1115,2016-03-11,419.577,11.098,3.34,0.000241,5.12,1.113,0.00832
1116,2016-03-10,413.802,11.633,3.257,0.000232,4.844,1.203,0.00806
1117,2016-03-09,411.941,10.567,3.244,0.00022,4.567,1.158,0.008
1118,2016-03-08,412.669,9.6,3.236,0.000224,4.358,1.091,0.00793
1119,2016-03-07,409.784,10.33,3.215,0.000225,4.486,1.069,0.00786
1120,2016-03-06,404.42,11.11,3.193,0.000219,4.804,1.157,0.00788
1121,2016-03-05,403.989,11.14,3.179,0.000226,4.95,1.231,0.00812
1122,2016-03-04,419.557,9.258,3.298,0.000241,4.712,1.113,0.00816
1123,2016-03-03,421.323,9.246,3.312,0.00024,3.917,0.911,0.00808
1124,2016-03-02,431.575,7.982,3.398,0.000244,3.936,0.842,0.008
1125,2016-03-01,434.676,6.748,3.42,0.000244,3.974,0.857,0.00796
1126,2016-02-29,436.765,6.42,3.434,0.00025,3.939,0.87,0.0079
1127,2016-02-28,429.127,6.445,3.385,0.000247,4.0,0.85,0.00789
1128,2016-02-27,432.256,6.222,3.405,0.000259,3.994,0.825,0.00804
1129,2016-02-26,424.262,5.988,3.353,0.000258,3.883,0.805,0.00802
1130,2016-02-25,423.3,6.275,3.348,0.00027,3.924,0.821,0.00805
1131,2016-02-24,421.19,5.812,3.353,0.000274,3.881,0.765,0.00798
1132,2016-02-23,427.514,5.682,3.416,0.000276,3.96,0.761,0.00805
1133,2016-02-22,437.065,5.143,3.44,0.000281,4.095,0.79,0.00805
1134,2016-02-21,438.567,4.43,3.459,0.000284,3.819,0.794,0.00822
1135,2016-02-20,430.082,4.44,3.344,0.000291,3.583,0.827,0.00824
1136,2016-02-19,420.701,4.498,3.221,0.000281,3.6,0.767,0.00806
1137,2016-02-18,420.743,4.034,3.228,0.000275,3.456,0.758,0.00806
1138,2016-02-17,414.783,4.098,3.214,0.000283,3.664,0.807,0.00839
1139,2016-02-16,404.798,4.865,3.162,0.00029,3.851,0.893,0.00861
1140,2016-02-15,404.62,5.468,3.161,0.00029,3.888,0.787,0.00861
1141,2016-02-14,400.002,4.897,3.16,0.000295,3.853,0.741,0.00849
1142,2016-02-13,389.825,4.99,3.105,0.000292,3.792,0.754,0.00802
1143,2016-02-12,382.955,5.908,3.072,0.00029,3.769,0.573,0.00783
1144,2016-02-11,380.995,4.937,3.067,0.000292,3.725,0.526,0.0078
1145,2016-02-10,379.689,4.363,3.07,0.000294,3.946,0.47,0.00789
1146,2016-02-09,374.584,3.493,3.049,0.000287,4.109,0.477,0.00794
1147,2016-02-08,376.95,3.105,3.065,0.000285,4.21,0.488,0.00842
1148,2016-02-07,377.566,2.695,3.081,0.000294,4.23,0.484,0.0084
1149,2016-02-06,377.282,2.509,3.071,0.000309,4.216,0.481,0.00751
1150,2016-02-05,387.86,2.525,3.13,0.000293,4.3,0.498,0.007
1151,2016-02-04,378.35,2.535,3.102,0.000277,4.236,0.501,0.00691
1152,2016-02-03,372.194,2.428,3.049,0.00026,4.101,0.492,0.00686
1153,2016-02-02,374.287,2.237,3.056,0.00026,4.154,0.496,0.00661
1154,2016-02-01,373.237,2.222,3.051,0.000269,4.118,0.492,0.00642
1155,2016-01-31,377.724,2.387,3.07,0.000258,4.082,0.504,0.0065
1156,2016-01-30,378.256,2.521,3.073,0.000289,4.305,0.506,0.00689
1157,2016-01-29,375.988,2.508,3.074,0.000312,4.29,0.523,0.00602
1158,2016-01-28,383.843,2.489,3.133,0.000364,4.19,0.58,0.0061
1159,2016-01-27,394.257,2.402,3.219,0.000422,4.352,0.594,0.00572
1160,2016-01-26,393.133,2.583,3.123,0.000271,4.16,0.602,0.00514
1161,2016-01-25,396.252,2.3,3.131,0.000205,4.021,0.594,0.0052
1162,2016-01-24,396.316,2.143,3.143,0.00018,4.398,0.623,0.00515
1163,2016-01-23,388.784,1.742,3.102,0.000173,4.827,0.553,0.00515
1164,2016-01-22,393.566,1.519,3.116,0.000166,5.225,0.531,0.00522
1165,2016-01-21,414.174,1.526,3.269,0.000163,4.781,0.535,0.00534
1166,2016-01-20,392.939,1.465,3.111,0.000154,4.296,0.536,0.00524
1167,2016-01-19,383.472,1.373,3.018,0.000148,4.159,0.519,0.0053
1168,2016-01-18,383.0,1.421,3.011,0.000151,4.52,0.479,0.00531
1169,2016-01-17,384.435,1.235,3.046,0.000152,3.986,0.471,0.00507
1170,2016-01-16,371.323,1.241,3.027,0.00015,3.819,0.448,0.00522
1171,2016-01-15,403.973,1.241,3.287,0.000166,3.47,0.465,0.00546
1172,2016-01-14,430.349,1.14,3.453,0.000186,3.217,0.486,0.00561
1173,2016-01-13,428.513,1.13,3.45,0.000193,2.939,0.475,0.00581
1174,2016-01-12,445.538,1.176,3.519,0.000192,3.036,0.493,0.00587
1175,2016-01-11,447.174,1.054,3.55,0.00018,3.17,0.489,0.00595
1176,2016-01-10,444.408,1.084,3.525,0.00018,2.988,0.502,0.00599
1177,2016-01-09,449.909,1.062,3.558,0.00019,3.107,0.513,0.00596
1178,2016-01-08,454.849,0.991,3.575,0.000161,3.236,0.502,0.00599
1179,2016-01-07,447.946,0.995,3.545,0.000161,3.305,0.501,0.00605
1180,2016-01-06,429.829,0.974,3.451,0.000162,3.281,0.515,0.006
1181,2016-01-05,432.241,0.975,3.468,0.000158,3.31,0.527,0.00596
1182,2016-01-04,431.819,0.972,3.485,0.000154,3.256,0.514,0.00602
1183,2016-01-03,429.271,0.981,3.47,0.000158,3.206,0.515,0.00605
1184,2016-01-02,433.24,0.966,3.498,0.000161,3.303,0.534,0.00597
1185,2016-01-01,432.258,0.96,3.515,0.000163,3.374,0.488,0.00601
